SpeciesCat_ISSCAAP_code,ISSCAAP_Category,Order,Family,Species_AFSIS,CommName
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Atropus atropos,Cleftbelly trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides oblongus,Coachwhip trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides caeruleopinnatus,Coastal trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Uraspis secunda,Cottonmouth jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx hippos,Crevalle jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus trecae,Cunene horse mackerel
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Scomberoides lysan,Doublespotted queenfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides humerosus,Duskyshoulder trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx rhonchus,False scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus carolinus,Florida pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Seriola peruana,Fortune jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Pantolabus radiatus,Fringefin trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus rhodopus,Gafftopsail pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx ignobilis,Giant trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Gnathanodon speciosus,Golden trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus goodei,Great pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Seriola dumerili,Greater amberjack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx caballus,Green jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus declivis,Greenback horse mackerel
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Seriola carpenteri,Guinean amberjack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus maxillosus,Guinean pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Selene brevoortii,Hairfin lookdown
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Alepes vari,Herring scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx latus,Horse-eye jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides talamparoides,Imposter trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus mookalee,Indian pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Decapterus russelli,Indian scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Alectis indicus,Indian threadfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides orthogrammus,Island trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus spp,Jack and horse mackerels nei
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx spp,"Jacks, crevalles nei"
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Seriola quinqueradiata,Japanese amberjack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus japonicus,Japanese jack mackerel
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Decapterus maruadsi,Japanese scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Pseudocaranx chilensis,Juan Fernandez trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus botla,Largespotted dart
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Oligoplites saurus,Leatherjacket
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Oligoplites spp,Leatherjackets nei
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Lichia amia,Leerfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Seriola fasciata,Lesser amberjack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx fischeri,Longfin crevalle jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus goreensis,Longfin pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides armatus,Longfin trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Seriola rivoliana,Longfin yellowtail
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Oligoplites altus,Longjaw leatherjacket
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides chrysophrys,Longnose trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Ulua mentalis,Longrakered trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Selene vomer,Lookdown
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Decapterus macarellus,Mackerel scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides malabaricus,Malabar trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Oligoplites palometa,Maracaibo leatherjacket
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus mediterraneus,Mediterranean horse mackerel
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Selene orstedii,Mexican moonfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Scomberoides tol,Needlescaled queenfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides bajad,Orangespotted trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Selar boops,Oxeye scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus anak,Oyster pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Chloroscombrus orqueta,Pacific bumper
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx caninus,Pacific crevalle jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus symmetricus,Pacific jack mackerel
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus paitensis,Paloma pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Parona signata,Parona leatherjacket
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus falcatus,Permit
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Selene peruviana,Peruvian moonfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Naucrates ductor,Pilotfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus marginatus,Plata pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus ovatus,Pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus spp,Pompanos nei
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Scomberoides spp,Queenfishes
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Elagatis bipinnulata,Rainbow runner
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Alepes kleinii,Razorbelly scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Decapterus kurroides,Redtail scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus lathami,Rough scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Decapterus tabl,Roughear scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Decapterus punctatus,Round scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Seriola hippos,Samson fish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Decapterus spp,Scads nei
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx senegallus,Senegal jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides dinema,Shadow trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus teraia,Shortfin pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Decapterus macrosoma,Shortfin scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Oligoplites refulgens,Shortjaw leatherjacket
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Alepes djedaba,Shrimp scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Ulua aurochs,Silvermouth trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Pseudocaranx wrighti,Skipjack trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus baillonii,Small spotted dart
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus blochii,Snubnose pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus africanus,Southern pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus stilbe,Steel pompano
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachinotus coppingeri,Swallowtail dart
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Scomberoides commersonnianus,Talang queenfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides otrynter,Threadfin jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx tille,Tille trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Megalaspis cordyla,Torpedo scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Campogramma glaycos,Vadigo
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Pseudocaranx dentex,White trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides equula,Whitefin trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Uraspis uraspis,Whitemouth jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Uraspis helvola,Whitetongue jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Caranx bartholomaei,Yellow jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Hemicaranx leucurus,Yellowfin jack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides fulvoguttatus,Yellowspotted trevally
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Selaroides leptolepis,Yellowstripe scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Seriola lalandi,Yellowtail amberjack
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Trachurus novaezelandiae,Yellowtail horse mackerel
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Atule mate,Yellowtail scad
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Carangoides spp,
37,Miscellaneous pelagic fishes,PERCOIDEI,Carangidae,Alepes spp,
37,Miscellaneous pelagic fishes,PERCOIDEI,Coryphaenidae,Coryphaena hippurus,Common dolphinfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Coryphaenidae,Coryphaenidae,Dolphinfishes nei
37,Miscellaneous pelagic fishes,PERCOIDEI,Coryphaenidae,Coryphaena equiselis,Pompano dolphinfish
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Dentatherinidae,Dentatherina merceri,Mercer's tusked silverside
37,Miscellaneous pelagic fishes,PERCOIDEI,Echeneidae,Echeneis naucrates,Live sharksucker
37,Miscellaneous pelagic fishes,PERCOIDEI,Echeneidae,Remora osteochir,Marlin sucker
37,Miscellaneous pelagic fishes,PERCOIDEI,Echeneidae,Remora remora,Shark sucker
37,Miscellaneous pelagic fishes,PERCOIDEI,Echeneidae,Remora spp,Shark suckers
37,Miscellaneous pelagic fishes,PERCOIDEI,Echeneidae,Phtheirichthys lineatus,Slender suckerfish
37,Miscellaneous pelagic fishes,PERCOIDEI,Echeneidae,Remora brachyptera,Spearfish remora
37,Miscellaneous pelagic fishes,PERCOIDEI,Echeneidae,Echeneidae,"Suckerfishes, remoras nei"
37,Miscellaneous pelagic fishes,PERCOIDEI,Echeneidae,Remorina albescens,White suckerfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cheilopogon melanurus,Atlantic flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Oxyporhamphus micropterus,Atlantic smallwing flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cheilopogon pinnatibarbatus,BennettÍs flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Hirundichthys rondeletii,Black wing flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cheilopogon nigricans,Blacksail flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Prognichthys gibbifrons,Bluntnose flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Hirundichthys oxycephalus,Bony flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Exocoetidae,Flyingfishes nei
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Hirundichthys affinis,Fourwing flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cheilopogon milleri,Guinean flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Oxyporhamphus convexus,Halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cypselurus agoo,Japanese flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cheilopogon spilopterus,Manyspotted flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cheilopogon cyanopterus,Margined flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Parexocoetus brachypterus,Sailfin flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Fodiator acutus,Sharpchin flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cypselurus simus,Short-nosed flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Prognichthys brevipinnis,Shortfin flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cheilopogon furcatus,Spotfin flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cheilopogon suttoni,Sutton's flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Exocoetus volitans,Tropical two-wing flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cypselurus poecilopterus,Yellowing flyingfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cypselurus spp,
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cheilopogon heterurus,
37,Miscellaneous pelagic fishes,BELONIFORMES,Exocoetidae,Cypselurus oligolepis,
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus picarti,African halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus intermedius,Asian pencil halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hemiramphus balao,Balao halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hemiramphus brasiliensis,Ballyhoo halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hemiramphus far,Black-barred halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus rosae,California halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus gilli,Choelo halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus unifasciatus,Common halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus limbatus,Congaturi halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Euleptorhamphus velox,Flying halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hemiramphus spp,Halfbeaks nei
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Chriodorus atherinoides,Hardhead halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus sajori,Japanese halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hemiramphus archipelagicus,Jumping halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Rhynchorhamphus georgii,Long billed halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus quoyi,Quoy's garfish
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Euleptorhamphus viridis,Ribbon halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus unicuspis,Simpletooth halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus sindensis,Sind halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus snyderi,Skipper halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus roberti,Slender halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus affinis,Tropical halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hemiramphus marginatus,Yellowtip halfbeak
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hemiramphidae,
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Dermogenys brachynotopterus,
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Melapedalion breve,
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hemirhamphodon chrysopunctatus,
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Zenarchopterus dispar,
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Hyporhamphus ihi,
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Tondanichthys kottelati,
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Nomorhamphus ravnaki,
37,Miscellaneous pelagic fishes,BELONIFORMES,Hemiramphidae,Arrhamphus sclerolepis,
37,Miscellaneous pelagic fishes,PERCOIDEI,Lactariidae,Lactarius lactarius,False trevally
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Lampridae,Lampris spp,"Moonfish, opah, mambo"
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Lampridae,Lampris guttatus,Opah
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Lampridae,Lampris immaculatus,Southern opah
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Lophotidae,Lophotus lacepede,Crested oarfish
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Lophotidae,Eumecichthys fiski,Unicorn crestfish
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Lophotidae,Lophotus capellei,Unicornfish
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Megalomycteridae,Ataxolepis apus,
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Megalomycteridae,Cetomimoides parri,
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Mirapinnidae,Eutaeniophorus festivus,Festive ribbonfish
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Mirapinnidae,Mirapinna esau,Hairyfish
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Mirapinnidae,Parataeniophorus brevis,
37,Miscellaneous pelagic fishes,TETRAODONTIFORMES,Molidae,Mola mola,Ocean sunfish
37,Miscellaneous pelagic fishes,TETRAODONTIFORMES,Molidae,Molidae,Ocean sunfishes nei
37,Miscellaneous pelagic fishes,TETRAODONTIFORMES,Molidae,Masturus lanceolatus,Sharptail mola
37,Miscellaneous pelagic fishes,TETRAODONTIFORMES,Molidae,Ranzania laevis,Slender sunfish
37,Miscellaneous pelagic fishes,TETRAODONTIFORMES,Molidae,Mola spp,Sunfish
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Cubiceps pauciradiatus,Bigeye cigarfish
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Cubiceps baxteri,Black fathead
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Cubiceps caeruleus,Blue fathead
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Cubiceps capensis,Cape fathead
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Cubiceps gracilis,Driftfish
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Nomeidae,Driftfishes nei
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Psenes cyanophrys,Freckled driftfish
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Nomeus gronovii,Man-of-war fish
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Cubiceps whiteleggii,Shadow driftfish
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Nomeus spp,
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Cubiceps spp,
37,Miscellaneous pelagic fishes,"STROMATEOIDEI, ANABANTOIDEI",Nomeidae,Cubiceps kotlyari,
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Notocheiridae,Iso flosmaris,
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Notocheiridae,Notocheirus hubbsi,
37,Miscellaneous pelagic fishes,SALMONIFORMES,Osmeridae,Mallotus villosus,Capelin
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Phallostethidae,Neostethus amaricola,
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Phallostethidae,Gulaphallus bikolanus,
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Phallostethidae,Phallostethus dunckeri,
37,Miscellaneous pelagic fishes,ATHERINIFORMES,Phallostethidae,Phenacostethus posthon,
37,Miscellaneous pelagic fishes,PERCOIDEI,Pomatomidae,Pomatomus saltatrix,Bluefish
37,Miscellaneous pelagic fishes,PERCOIDEI,Rachycentridae,Rachycentron canadum,Cobia
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Radiicephalidae,Radiicephalus elongatus,Tapertail
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Regalecidae,Regalecus glesne,King of herrings
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Regalecidae,Regalecidae,Oarfishes nei
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Regalecidae,Agrostichthys parkeri,Streamer fish
37,Miscellaneous pelagic fishes,LAMPRIFORMES,Regalecidae,Gymnetrus russelii,
37,Miscellaneous pelagic fishes,BELONIFORMES,Scomberesocidae,Scomberesox saurus,Atlantic saury
37,Miscellaneous pelagic fishes,BELONIFORMES,Scomberesocidae,Scomberesox simulans,Dwarf saury
37,Miscellaneous pelagic fishes,BELONIFORMES,Scomberesocidae,Cololabis saira,Pacific saury
