country,fishstock,tac,harvest,catchkg,tacc,isscaap,real_exvessel,real_grnwt,real_lease,real_sales
"NZ","BCO4",759000,,710433,759000,33,,5.463817,676.17,15953.08
"NZ","BCO4",759000,,731160,759000,33,,8.638312,667.7668,
"NZ","BCO4",759000,,580345,759000,33,,6.551806,392.1032,22256.52
"NZ","BCO4",759000,,746809,759000,33,,8.5338,361.9041,14794.06
"NZ","BCO4",759000,,779321,759000,33,,4.851828,328.148,25534.86
"NZ","BCO5",1190000,,812024,1190000,33,,7.792968,619.0269,8086.167
"NZ","BCO5",1355000,,937508,1355000,33,,5.747781,566.5968,6672.075
"NZ","BCO5",1447000,,769001,1447000,33,,3.23167,457.9697,4574.719
"NZ","BCO5",1491000,,927806,1491000,33,,5.264044,485.0047,4115.477
"NZ","BCO5",1491000,,1082748,1491000,33,,5.823721,461.5645,5177.807
"NZ","BCO5",1536000,,872551,1536000,33,,6.237649,529.1606,6250.439
"NZ","BCO5",1536000,,1029164,1536000,33,,6.171542,580.9406,5476.829
"NZ","BCO5",1536000,,1131767,1536000,33,,5.372169,586.2359,8515.922
"NZ","BCO5",1536000,,1218413,1536000,33,,4.423933,554.0173,14139.91
"NZ","BCO5",1536000,,1498195,1536000,33,,4.847403,567.3409,11402.89
"NZ","BCO5",1536000,,1388099,1536000,33,,4.071354,604.2554,9927.798
"NZ","BCO5",1536000,,1372497,1536000,33,,4.270961,585.5594,7647.097
"NZ","BCO5",1536000,,1481685,1536000,33,,3.394462,554.0455,7999.908
"NZ","BCO5",1536000,,1379027,1536000,33,,6.841704,626.1193,9586.894
"NZ","BCO5",1536000,,1467142,1536000,33,,5.389979,601.3933,11539.54
"NZ","BCO5",1548000,,1477741,1548000,33,,8.865409,719.5226,13338.74
"NZ","BCO5",1548000,,1496895,1548000,33,,6.571486,671.4739,17016.41
"NZ","BCO5",1548000,,1557437,1548000,33,,5.463817,854.8051,19381.75
"NZ","BCO5",1548000,,1472920,1548000,33,,8.638312,831.4796,25542.39
"NZ","BCO5",1548000,,1346228,1548000,33,,6.551806,868.7626,24697.08
"NZ","BCO5",1548000,,1381565,1548000,33,,8.5338,840.6131,21661.07
"NZ","BCO5",1548000,,1276582,1548000,33,,4.851828,870.039,12293.63
"NZ","BCO7",110000,,78838,110000,33,,7.792968,1577.191,4754.045
"NZ","BCO7",126000,,77792,126000,33,,5.747781,227.6978,3069.507
"NZ","BCO7",131000,,65849,131000,33,,3.23167,433.0801,3985.664
"NZ","BCO7",136000,,74528,136000,33,,5.264044,458.3216,3508.044
"NZ","BCO7",136000,,63278,136000,33,,5.823721,251.4935,3744.294
"NZ","BCO7",136000,,57333,136000,33,,6.237649,462.8353,5099.839
"NZ","BCO7",136000,,85304,136000,33,,6.171542,468.1782,5211.337
"NZ","BCO7",95000,,66563,95000,33,,5.372169,436.8585,7456.188
"NZ","BCO7",95000,,112681,95000,33,,4.423933,570.6379,9189.763
"NZ","BCO7",70000,,64609,70000,33,,4.847403,476.5664,13670.91
"NZ","BCO7",70000,,71462,70000,33,,4.071354,542.9163,4605.652
"NZ","BCO7",70000,,59749,70000,33,,4.270961,554.6048,6739.093
"NZ","BCO7",70000,,52183,70000,33,,3.394462,533.6669,
"NZ","BCO7",70000,,27629,70000,33,,6.841704,496.0497,
"NZ","BCO7",70000,,26483,70000,33,,5.389979,482.1087,7636.701
"NZ","BCO7",70000,,29601,70000,33,,8.865409,643.1271,7955.501
"NZ","BCO7",70000,,39226,70000,33,,6.571486,696.4788,10109.05
"NZ","BCO7",70000,,44766,70000,33,,5.463817,710.2509,
"NZ","BCO7",50000,,44068,50000,33,,8.638312,688.1601,9548.555
"NZ","BCO7",70000,,49702,70000,33,,6.551806,736.9254,7696.373
"NZ","BCO7",70000,,69444,70000,33,,8.5338,623.0664,8813.693
"NZ","BCO7",70000,,59109,70000,33,,4.851828,716.7717,10241.83
"NZ","BCO8",60000,,22520,60000,33,,7.792968,447.4155,682.3597
"NZ","BCO8",72000,,43841,72000,33,,5.747781,386.5567,4013.835
"NZ","BCO8",72000,,32336,72000,33,,3.23167,345.1366,
"NZ","BCO8",74000,,34435,74000,33,,5.264044,527.3837,
"NZ","BCO8",74000,,28252,74000,33,,5.823721,414.2245,
"NZ","BCO8",74000,,24799,74000,33,,6.237649,521.9513,
"NZ","BCO8",74000,,31608,74000,33,,6.171542,525.2731,
"NZ","BCO8",74000,,21322,74000,33,,5.372169,450.9507,
"NZ","BCO8",74000,,24372,74000,33,,4.423933,468.1447,5894.745
"NZ","BCO8",74000,,31128,74000,33,,4.847403,417.8299,
"NZ","BCO8",74000,,37949,74000,33,,4.071354,464.611,7185.81
"NZ","BCO8",74000,,14555,74000,33,,4.270961,419.178,
"NZ","BCO8",74000,,35431,74000,33,,3.394462,239.4496,3339.557
"NZ","BCO8",74000,,29886,74000,33,,6.841704,235.9105,3740.138
"NZ","BCO8",74000,,22464,74000,33,,5.389979,279.5733,4708.015
"NZ","BCO8",74000,,16766,74000,33,,8.865409,489.4885,
"NZ","BCO8",74000,,13311,74000,33,,6.571486,432.3948,4280.343
"NZ","BCO8",74000,,9501,74000,33,,5.463817,539.3826,
"NZ","BCO8",74000,,7090,74000,33,,8.638312,321.7607,
"NZ","BCO8",74000,,20389,74000,33,,6.551806,937.0453,
"NZ","BCO8",74000,,33558,74000,33,,8.5338,485.7301,4861.439
"NZ","BCO8",74000,,21972,74000,33,,4.851828,562.7769,5586.559
"NZ","BIG1",,,277011,,36,,,,
"NZ","BIG1",,,195666,,36,,12.30534,,
"NZ","BIG1",,,217415,,36,,13.37605,,
"NZ","BIG1",,,162302,,36,,13.95132,4818.48,45715.11
"NZ","BIG1",,,177402,,36,,9.383389,2396.272,19804.4
"NZ","BIG1",,,196107,,36,,11.03127,2606.305,12887.75
"NZ","BIG1",,,140366,,36,,9.842282,,7305.72
"NZ","BNS1",450000,,285433,450000,34,,,1352.461,5232.105
"NZ","BNS1",528000,,405281,528000,34,,,847.2476,7702.893
"NZ","BNS1",530000,,480282,530000,34,,3.843863,799.7877,4317.526
"NZ","BNS1",632000,,534780,632000,34,,5.756577,1078.311,6516.956
"NZ","BNS1",705000,,695986,705000,34,,5.033199,1139.117,7241.533
"NZ","BNS1",705000,,764822,705000,34,,5.079726,,8417.547
"NZ","BNS1",705000,,783768,705000,34,,5.857847,,10949.38
"NZ","BNS1",705000,,601745,705000,34,,5.756944,,13769.5
"NZ","BNS1",705000,,697175,705000,34,,6.59229,,34097
"NZ","BNS1",705000,,675638,705000,34,,5.426668,,31537.48
"NZ","BNS1",1000000,,966210,1000000,34,,5.649529,,21158.07
"NZ","BNS1",1000000,,1019936,1000000,34,,5.648582,,18362.58
"NZ","BNS1",1000000,,868190,1000000,34,,6.530139,,19303.71
"NZ","BNS1",1000000,,861834,1000000,34,,7.406317,,21647.66
"NZ","BNS1",1000000,,889788,1000000,34,,8.422318,,30348
"NZ","BNS1",1000000,,954358,1000000,34,,8.104084,1932.287,30086.05
"NZ","BNS1",1000000,,1050554,1000000,34,,7.533271,1903.433,40750.79
"NZ","BNS1",1000000,,1029705,1000000,34,,6.940043,2161.472,
"NZ","BNS1",1000000,,870092,1000000,34,,6.283078,2324.721,
"NZ","BNS1",1000000,,698706,1000000,34,,6.99452,2422.771,32986.81
"NZ","BNS1",1000000,,742211,1000000,34,,7.14044,1830.158,
"NZ","BNS1",1000000,,585212,1000000,34,,7.902251,1930.857,
"NZ","BNS10",10000,,6889,10000,34,,,,
"NZ","BNS10",10000,,10970,10000,34,,,,
"NZ","BNS10",10000,,9527,10000,34,,3.843863,,
"NZ","BNS10",10000,,10000,10000,34,,5.756577,,
"NZ","BNS10",10000,,8440,10000,34,,5.033199,,
"NZ","BNS10",10000,,2769,10000,34,,5.079726,288.3709,
"NZ","BNS10",10000,,29000,10000,34,,5.857847,,
"NZ","BNS10",10000,,3000,10000,34,,5.756944,,
"NZ","BNS10",10000,,0,10000,34,,6.59229,,
"NZ","BNS10",10000,,0,10000,34,,5.426668,,
"NZ","BNS10",10000,,9000,10000,34,,5.649529,,
"NZ","BNS10",10000,,30000,10000,34,,5.648582,,
"NZ","BNS10",10000,,2000,10000,34,,6.530139,,
"NZ","BNS10",10000,,0,10000,34,,7.406317,,
"NZ","BNS10",10000,,0,10000,34,,8.422318,,
"NZ","BNS10",10000,,0,10000,34,,8.104084,,
"NZ","BNS10",10000,,0,10000,34,,7.533271,,
"NZ","BNS10",10000,,0,10000,34,,6.940043,,
"NZ","BNS10",10000,,0,10000,34,,6.283078,,
"NZ","BNS10",10000,,10,10000,34,,6.99452,,
"NZ","BNS10",10000,,31,10000,34,,7.14044,,
"NZ","BNS2",660000,,953213,660000,34,,,1838.694,6061.561
"NZ","BNS2",661000,,653265,661000,34,,,,6488.504
"NZ","BNS2",768000,,687775,768000,34,,3.843863,723.4594,7135.036
"NZ","BNS2",833000,,765697,833000,34,,5.756577,948.035,6283.086
"NZ","BNS2",833000,,811972,833000,34,,5.033199,1177.581,4880.453
"NZ","BNS2",839000,,918944,839000,34,,5.079726,1290.46,4799.934
"NZ","BNS2",842000,,1152387,842000,34,,5.857847,1166.163,6897.064
"NZ","BNS2",849000,,1301432,849000,34,,5.756944,1178.109,10205.58
"NZ","BNS2",849000,,1028282,849000,34,,6.59229,,16727.17
"NZ","BNS2",849000,,949791,849000,34,,5.426668,,15996.34
"NZ","BNS2",873000,,1098087,873000,34,,5.649529,,26987.9
"NZ","BNS2",873000,,929340,873000,34,,5.648582,,25608.55
"NZ","BNS2",873000,,1003584,873000,34,,6.530139,,23876.18
"NZ","BNS2",873000,,1137114,873000,34,,7.406317,,15771.57
"NZ","BNS2",873000,,1096711,873000,34,,8.422318,,24850.96
"NZ","BNS2",873000,,1009531,873000,34,,8.104084,1953.232,
"NZ","BNS2",873000,,933141,873000,34,,7.533271,1737.482,37623.22
"NZ","BNS2",873000,,932916,873000,34,,6.940043,2816.776,
"NZ","BNS2",1048000,,1162359,1048000,34,,6.283078,3004.158,
"NZ","BNS2",1048000,,1135994,1048000,34,,6.99452,2880.188,986.2507
"NZ","BNS2",1048000,,957392,1048000,34,,7.14044,2745.237,29619.87
"NZ","BNS2",1048000,,1054649,1048000,34,,7.902251,2393.049,
"NZ","BNS3",150000,,93125,150000,34,,,226.7722,4803.077
"NZ","BNS3",166000,,100696,166000,34,,,,4080.909
"NZ","BNS3",167000,,90712,167000,34,,3.843863,705.207,2787.642
"NZ","BNS3",174000,,131543,174000,34,,5.756577,948.035,4095.072
"NZ","BNS3",175000,,183774,175000,34,,5.033199,418.6627,2625.888
"NZ","BNS3",175000,,240235,175000,34,,5.079726,602.6952,4899.421
"NZ","BNS3",350000,,223534,350000,34,,5.857847,652.3093,5215.619
"NZ","BNS3",350000,,311030,350000,34,,5.756944,563.6884,
"NZ","BNS3",357000,,392678,357000,34,,6.59229,675.9012,11993.09
"NZ","BNS3",357000,,512960,357000,34,,5.426668,754.2297,8292.522
"NZ","BNS3",357000,,541598,357000,34,,5.649529,746.5098,
"NZ","BNS3",357000,,443543,357000,34,,5.648582,715.8271,13015.16
"NZ","BNS3",357000,,728831,357000,34,,6.530139,722.1697,15701.78
"NZ","BNS3",357000,,565548,357000,34,,7.406317,913.0375,9283.397
"NZ","BNS3",357000,,632855,357000,34,,8.422318,999.0088,13634.48
"NZ","BNS3",925000,,733187,925000,34,,8.104084,1282.259,
"NZ","BNS3",925000,,875816,925000,34,,7.533271,1077.566,10404.86
"NZ","BNS3",925000,,914547,925000,34,,6.940043,1075.172,
"NZ","BNS3",925000,,844311,925000,34,,6.283078,1085.716,13607.77
"NZ","BNS3",925000,,535676,925000,34,,6.99452,982.2373,
"NZ","BNS3",925000,,511428,925000,34,,7.14044,794.3379,12018.04
"NZ","BNS3",925000,,660307,925000,34,,7.902251,848.2179,
"NZ","BNS7",60000,,70978,60000,34,,,431.0716,5887.906
"NZ","BNS7",62000,,103913,62000,34,,,727.2208,3321.917
"NZ","BNS7",69000,,134710,69000,34,,3.843863,341.818,3698.603
"NZ","BNS7",94000,,104790,94000,34,,5.756577,409.6642,5977.016
"NZ","BNS7",96000,,71882,96000,34,,5.033199,517.7807,5121.59
"NZ","BNS7",96000,,61891,96000,34,,5.079726,889.6242,5526.628
"NZ","BNS7",97000,,120156,97000,34,,5.857847,687.9936,
"NZ","BNS7",97000,,79204,97000,34,,5.756944,676.426,
"NZ","BNS7",150000,,83163,150000,34,,6.59229,742.3832,8900.289
"NZ","BNS7",150000,,140257,150000,34,,5.426668,651.4409,
"NZ","BNS7",150000,,147639,150000,34,,5.649529,,15371.32
"NZ","BNS7",150000,,125045,150000,34,,5.648582,,15352.23
"NZ","BNS7",150000,,128032,150000,34,,6.530139,,
"NZ","BNS7",150000,,114430,150000,34,,7.406317,743.437,10246.17
"NZ","BNS7",150000,,86926,150000,34,,8.422318,748.014,
"NZ","BNS7",150000,,70231,150000,34,,8.104084,1234.799,
"NZ","BNS7",150000,,76085,150000,34,,7.533271,1110.002,
"NZ","BNS7",150000,,116776,150000,34,,6.940043,1056.392,
"NZ","BNS7",150000,,94023,150000,34,,6.283078,999.9507,
"NZ","BNS7",150000,,84354,150000,34,,6.99452,1114.514,12901.5
"NZ","BNS7",150000,,163878,150000,34,,7.14044,879.1226,
"NZ","BNS7",150000,,145150,150000,34,,7.902251,1066.637,
"NZ","BNS8",20000,,267,20000,34,,,,
"NZ","BNS8",22000,,795,22000,34,,,,
"NZ","BNS8",22000,,12898,22000,34,,3.843863,360.0704,
"NZ","BNS8",22000,,3347,22000,34,,5.756577,,
"NZ","BNS8",22000,,5479,22000,34,,5.033199,,
"NZ","BNS8",22000,,5471,22000,34,,5.079726,667.5786,
"NZ","BNS8",22000,,23712,22000,34,,5.857847,435.3486,
"NZ","BNS8",22000,,27016,22000,34,,5.756944,875.1262,
"NZ","BNS8",100000,,78892,100000,34,,6.59229,,15235.48
"NZ","BNS8",100000,,70131,100000,34,,5.426668,1208.102,
"NZ","BNS8",100000,,86086,100000,34,,5.649529,1183.714,
"NZ","BNS8",100000,,66592,100000,34,,5.648582,931.2201,
"NZ","BNS8",100000,,46013,100000,34,,6.530139,631.7393,
"NZ","BNS8",100000,,54902,100000,34,,7.406317,703.9059,
"NZ","BNS8",100000,,13521,100000,34,,8.422318,800.201,
"NZ","BNS8",100000,,16506,100000,34,,8.104084,1062.516,
"NZ","BNS8",100000,,66146,100000,34,,7.533271,1095.966,
"NZ","BNS8",100000,,96023,100000,34,,6.940043,1295.307,
"NZ","BNS8",100000,,42491,100000,34,,6.283078,1163.89,
"NZ","BNS8",100000,,20097,100000,34,,6.99452,1120.122,
"NZ","BNS8",100000,,50207,100000,34,,7.14044,1227.623,
"NZ","BNS8",100000,,53379,100000,34,,7.902251,1167.014,
"NZ","BUT1",,,10,,33,,,,
"NZ","BUT1",,,8,,33,,,,
"NZ","BUT1",,,77,,33,,,,
"NZ","BUT1",,,102,,33,,,,
"NZ","BUT1",,,36,,33,,,,
"NZ","BUT1",,,8,,33,,,,
"NZ","BUT1",,,73,,33,,,,
"NZ","BUT1",3000,,657,3000,33,,,,
"NZ","BUT1",3000,,1985,3000,33,,,1212.026,
"NZ","BUT1",3000,,1390,3000,33,,,877.7575,
"NZ","BUT1",3000,,1493,3000,33,,,978.3112,
"NZ","BUT1",3000,,2853,3000,33,,,1346.412,
"NZ","BUT1",3000,,2394,3000,33,,,1069.861,
"NZ","BUT1",3000,,1002,3000,33,,,1372.029,
"NZ","BUT2",,,422,,33,,,,
"NZ","BUT2",,,3464,,33,,,,
"NZ","BUT2",,,2021,,33,,,,
"NZ","BUT2",,,1020,,33,,,,
"NZ","BUT2",,,7933,,33,,,,
"NZ","BUT2",,,7824,,33,,,,
"NZ","BUT2",,,28132,,33,,,,
"NZ","BUT2",,,28817,,33,,,,
"NZ","BUT2",,,18190,,33,,,,
"NZ","BUT2",,,14215,,33,,,,
"NZ","BUT2",,,20045,,33,,,,
"NZ","BUT2",,,19395,,33,,,,
"NZ","BUT2",63000,,64769,63000,33,,,,
"NZ","BUT2",63000,,58231,63000,33,,,1216.508,30703.74
"NZ","BUT2",63000,,52633,63000,33,,,1671.124,32752.42
"NZ","BUT2",63000,,62870,63000,33,,,1564.392,8811.916
"NZ","BUT2",63000,,44486,63000,33,,,1599.53,
"NZ","BUT2",63000,,55489,63000,33,,,1402.511,26341.66
"NZ","BUT2",63000,,46325,63000,33,,,1428.244,
"NZ","BUT3",,,54,,33,,,,
"NZ","BUT3",,,1312,,33,,,,
"NZ","BUT3",,,519,,33,,,,
"NZ","BUT3",,,633,,33,,,,
"NZ","BUT3",,,168,,33,,,,
"NZ","BUT3",,,1209,,33,,,,
"NZ","BUT3",,,627,,33,,,,
"NZ","BUT3",,,125,,33,,,,
"NZ","BUT3",,,2,,33,,,,
"NZ","BUT3",3000,,382,3000,33,,,,
"NZ","BUT3",3000,,2769,3000,33,,,,
"NZ","BUT3",3000,,2130,3000,33,,,,
"NZ","BUT3",3000,,2426,3000,33,,,,
"NZ","BUT3",3000,,1838,3000,33,,,,
"NZ","BUT3",3000,,1826,3000,33,,,314.0331,
"NZ","BUT3",3000,,1954,3000,33,,,,
"NZ","BUT4",,,1173,,33,,,,
"NZ","BUT4",,,517,,33,,,,
"NZ","BUT4",,,3724,,33,,,,
"NZ","BUT4",,,670,,33,,,,
"NZ","BUT4",,,773,,33,,,,
"NZ","BUT4",,,4832,,33,,,,
"NZ","BUT4",,,6764,,33,,,,
"NZ","BUT4",,,1727,,33,,,,
"NZ","BUT4",,,3084,,33,,,,
"NZ","BUT4",,,11668,,33,,,,
"NZ","BUT4",10000,,13244,10000,33,,,,
"NZ","BUT4",10000,,4034,10000,33,,,334.6165,
"NZ","BUT4",10000,,2643,10000,33,,,,
"NZ","BUT4",10000,,5318,10000,33,,,,
"NZ","BUT4",10000,,111,10000,33,,,,
"NZ","BUT4",10000,,133,10000,33,,,,
"NZ","BUT4",,,,,33,,,,
"NZ","BUT5",,,3746,,33,,,,
"NZ","BUT5",,,10704,,33,,,,
"NZ","BUT5",,,4622,,33,,,,
"NZ","BUT5",,,10484,,33,,,,
"NZ","BUT5",,,10538,,33,,,,
"NZ","BUT5",,,15544,,33,,,,
"NZ","BUT5",,,18080,,33,,,,
"NZ","BUT5",,,29331,,33,,,,
"NZ","BUT5",,,11710,,33,,,,
"NZ","BUT5",,,10020,,33,,,,
"NZ","BUT5",,,26056,,33,,,,
"NZ","BUT5",,,22152,,33,,,,
"NZ","BUT5",45000,,21699,45000,33,,,,
"NZ","BUT5",45000,,34676,45000,33,,,565.5573,10746.31
"NZ","BUT5",45000,,42570,45000,33,,,580.5348,11076.95
"NZ","BUT5",45000,,35368,45000,33,,,587.8931,15609.68
"NZ","BUT5",45000,,21824,45000,33,,,564.8442,
"NZ","BUT5",45000,,30094,45000,33,,,515.1973,
"NZ","BUT5",45000,,35862,45000,33,,,591.56,
"NZ","BUT6",,,,,33,,,,
"NZ","BUT7",,,2290,,33,,,,
"NZ","BUT7",,,10593,,33,,,,
"NZ","BUT7",,,347,,33,,,,
"NZ","BUT7",,,4323,,33,,,,
"NZ","BUT7",,,8823,,33,,,,
"NZ","BUT7",,,7794,,33,,,,
"NZ","BUT7",,,11135,,33,,,,
"NZ","BUT7",,,7408,,33,,,,
"NZ","BUT7",,,12926,,33,,,,
"NZ","BUT7",,,9660,,33,,,,
"NZ","BUT7",,,9683,,33,,,,
"NZ","BUT7",,,10414,,33,,,,
"NZ","BUT7",38000,,26182,38000,33,,,,
"NZ","BUT7",38000,,28477,38000,33,,,1254.959,19554.42
"NZ","BUT7",38000,,24822,38000,33,,,1119.454,24099.46
"NZ","BUT7",38000,,24455,38000,33,,,1076.199,
"NZ","BUT7",38000,,23670,38000,33,,,847.871,
"NZ","BUT7",38000,,26909,38000,33,,,725.2974,21835.86
"NZ","BUT7",38000,,29363,38000,33,,,741.7101,
"NZ","BUT8",,,21,,33,,,,
"NZ","BUT8",,,144,,33,,,,
"NZ","BUT8",,,820,,33,,,,
"NZ","BUT8",,,885,,33,,,,
"NZ","BUT8",,,311,,33,,,,
"NZ","BWS1",,,530567,,38,,,,
"NZ","BWS1",,,409697,,38,,,,
"NZ","BWS1",,,230231,,38,,,,
"NZ","BWS1",,,752378,,38,,,70.13024,4842.487
"NZ","BWS1",,,656175,,38,,,56.40745,2317.356
"NZ","BWS1",,,789901,,38,,,60.84924,634.8427
"NZ","BWS1",,,679714,,38,,,63.07341,508.38
"NZ","BWS10",,,22317,,38,,,,
"NZ","BWS10",,,74989,,38,,,,
"NZ","BWS10",,,1059,,38,,,,
"NZ","BWS2",,,189285,,38,,,,
"NZ","BWS2",,,181975,,38,,,,
"NZ","BWS2",,,141617,,38,,,,
"NZ","BWS3",,,2702,,38,,,,
"NZ","BWS3",,,10397,,38,,,,
"NZ","BWS3",,,14407,,38,,,,
"NZ","BWS4",,,357,,38,,,,
"NZ","BWS4",,,130,,38,,,,
"NZ","BWS4",,,4005,,38,,,,
"NZ","BWS5",,,143897,,38,,,,
"NZ","BWS5",,,130005,,38,,,,
"NZ","BWS5",,,141694,,38,,,,
"NZ","BWS6",,,875,,38,,,,
"NZ","BWS7",,,77835,,38,,,,
"NZ","BWS7",,,57387,,38,,,,
"NZ","BWS7",,,99200,,38,,,,
"NZ","BWS8",,,320,,38,,,,
"NZ","BWS8",,,4846,,38,,,,
"NZ","BWS8",,,77,,38,,,,
"NZ","BWS9",,,16515,,38,,,,
"NZ","BWS9",,,46106,,38,,,,
"NZ","BWS9",,,17492,,38,,,,
"NZ","BYX1",10000,,3370,10000,34,,,,
"NZ","BYX1",27000,,7940,27000,34,,,508.3485,
"NZ","BYX1",27000,,5600,27000,34,,8.019199,507.7491,
"NZ","BYX1",31000,,24079,31000,34,,5.811054,558.7756,
"NZ","BYX1",31000,,16934,31000,34,,6.381853,584.3525,
"NZ","BYX1",31000,,6674,31000,34,,6.772292,970.368,
"NZ","BYX1",31000,,5006,31000,34,,5.737155,749.3706,
"NZ","BYX1",31000,,7248,31000,34,,8.751493,739.841,10366.23
"NZ","BYX1",31000,,11476,31000,34,,7.745141,483.3801,
"NZ","BYX1",31000,,10715,31000,34,,6.243991,500.5949,
"NZ","BYX1",31000,,39251,31000,34,,4.957118,682.5605,
"NZ","BYX1",31000,,14417,31000,34,,4.100709,708.0884,
"NZ","BYX1",31000,,37159,31000,34,,4.61652,715.8013,
"NZ","BYX1",31000,,24501,31000,34,,5.511848,770.2159,
"NZ","BYX1",31000,,25419,31000,34,,5.993158,687.1292,14910.58
"NZ","BYX1",300000,,123192,300000,34,,3.960804,725.0919,
"NZ","BYX1",300000,,136974,300000,34,,4.209731,1021.895,
"NZ","BYX1",300000,,218551,300000,34,,4.088243,846.8065,
"NZ","BYX1",300000,,300226,300000,34,,3.792053,742.089,
"NZ","BYX1",300000,,194949,300000,34,,4.708467,779.0385,
"NZ","BYX1",300000,,66149,300000,34,,5.191752,751.9987,
"NZ","BYX1",300000,,154006,300000,34,,4.771065,635.0983,
"NZ","BYX10",10000,,73,10000,34,,,,
"NZ","BYX10",10000,,61,10000,34,,,,
"NZ","BYX10",10000,,436,10000,34,,8.019199,,
"NZ","BYX10",10000,,0,10000,34,,5.811054,,
"NZ","BYX10",10000,,0,10000,34,,6.381853,,
"NZ","BYX10",10000,,1000,10000,34,,6.772292,288.3709,
"NZ","BYX10",10000,,1000,10000,34,,5.737155,,
"NZ","BYX10",10000,,0,10000,34,,8.751493,,
"NZ","BYX10",10000,,0,10000,34,,7.745141,,
"NZ","BYX10",10000,,0,10000,34,,6.243991,,
"NZ","BYX10",10000,,0,10000,34,,4.957118,,
"NZ","BYX10",10000,,0,10000,34,,4.100709,,
"NZ","BYX10",10000,,0,10000,34,,4.61652,,
"NZ","BYX10",10000,,0,10000,34,,5.511848,,
"NZ","BYX10",10000,,0,10000,34,,5.993158,,
"NZ","BYX10",10000,,0,10000,34,,3.960804,,
"NZ","BYX10",10000,,0,10000,34,,4.209731,,
"NZ","BYX10",10000,,0,10000,34,,4.088243,,
"NZ","BYX10",10000,,0,10000,34,,3.792053,,
"NZ","BYX10",10000,,0,10000,34,,4.708467,,
"NZ","BYX10",10000,,0,10000,34,,5.191752,,
"NZ","BYX10",10000,,0,10000,34,,4.771065,,
"NZ","BYX2",10000,,1386910,10000,34,,,984.7227,5044.15
"NZ","BYX2",1510000,,1251955,1510000,34,,,444.805,
"NZ","BYX2",111000,,1598041,111000,34,,8.019199,287.0607,5057.579
"NZ","BYX2",1630000,,1495815,1630000,34,,5.811054,434.7777,
"NZ","BYX2",1274000,,1458741,1274000,34,,6.381853,368.364,6151.234
"NZ","BYX2",1274000,,1368024,1274000,34,,6.772292,,6352.811
"NZ","BYX2",1499000,,1650203,1499000,34,,5.737155,825.0214,6423.177
"NZ","BYX2",1504000,,1688221,1504000,34,,8.751493,1319.031,8362.316
"NZ","BYX2",1569000,,1669957,1569000,34,,7.745141,,
"NZ","BYX2",1569000,,1868813,1569000,34,,6.243991,965.147,14084.74
"NZ","BYX2",1569000,,1854115,1569000,34,,4.957118,704.7471,20889.22
"NZ","BYX2",1575000,,1651742,1575000,34,,4.100709,690.0316,
"NZ","BYX2",1575000,,1658434,1575000,34,,4.61652,869.9152,
"NZ","BYX2",1575000,,1856875,1575000,34,,5.511848,1006.126,
"NZ","BYX2",1575000,,1665419,1575000,34,,5.993158,990.3109,
"NZ","BYX2",1575000,,1573913,1575000,34,,3.960804,718.312,
"NZ","BYX2",1575000,,1665154,1575000,34,,4.209731,1087.356,18162.45
"NZ","BYX2",1575000,,1467907,1575000,34,,4.088243,1207.67,
"NZ","BYX2",1575000,,1668851,1575000,34,,3.792053,1243.651,
"NZ","BYX2",1575000,,1633354,1575000,34,,4.708467,1011.266,
"NZ","BYX2",1575000,,1643857,1575000,34,,5.191752,922.5255,13658.88
"NZ","BYX2",1575000,,1531521,1575000,34,,4.771065,1054.271,
"NZ","BYX3",1000000,,74634,1000000,34,,,,
"NZ","BYX3",100000,,100418,100000,34,,,333.6037,
"NZ","BYX3",1007000,,64200,1007000,34,,8.019199,652.1091,
"NZ","BYX3",1007000,,147313,1007000,34,,5.811054,265.2615,
"NZ","BYX3",1007000,,202347,1007000,34,,6.381853,335.8177,
"NZ","BYX3",1007000,,263762,1007000,34,,6.772292,488.7887,2707.803
"NZ","BYX3",1007000,,113199,1007000,34,,5.737155,488.1614,
"NZ","BYX3",1010000,,274617,1010000,34,,8.751493,534.0947,
"NZ","BYX3",1010000,,500765,1010000,34,,7.745141,538.7819,10285.33
"NZ","BYX3",1010000,,976933,1010000,34,,6.243991,686.1488,4012.769
"NZ","BYX3",1010000,,983121,1010000,34,,4.957118,505.0687,
"NZ","BYX3",1010000,,1164215,1010000,34,,4.100709,509.4625,
"NZ","BYX3",1010000,,911905,1010000,34,,4.61652,397.3844,12476.85
"NZ","BYX3",1010000,,742537,1010000,34,,5.511848,719.2083,3541.208
"NZ","BYX3",1010000,,889679,1010000,34,,5.993158,795.2308,
"NZ","BYX3",1010000,,1197004,1010000,34,,3.960804,1000.77,
"NZ","BYX3",1010000,,1117861,1010000,34,,4.209731,1313.461,9618.826
"NZ","BYX3",1010000,,884019,1010000,34,,4.088243,1211.495,
"NZ","BYX3",1010000,,1067451,1010000,34,,3.792053,1274.58,
"NZ","BYX3",1010000,,1067665,1010000,34,,4.708467,976.8495,
"NZ","BYX3",1010000,,945213,1010000,34,,5.191752,1202.304,
"NZ","BYX3",1010000,,1030018,1010000,34,,4.771065,966.3636,
"NZ","BYX7",220000,,3791,220000,34,,,,
"NZ","BYX7",1000000,,2379,1000000,34,,,,
"NZ","BYX7",100000,,3756,100000,34,,8.019199,,
"NZ","BYX7",1007000,,21184,1007000,34,,5.811054,,
