"stock","b0","f0","catch0","msy","mean_r","SciName","CommName","Spcat","Country","Price","boa"
"13289",0.48511,1.28863716898917,461,737.445694446033,0.222051671169483,"Dentex macrophthalmus","Large-eye dentex","Miscellaneous coastal fishes","Russia",1000,0.270055563
"13472",2,0.753610858550797,395730,262555.930232344,0.482841840155796,"Oncorhynchus gorbuscha","Pink(=Humpback)salmon","Salmons, trouts, smelts","Russia",1000,0.322497082
"13475",1.281,1.02674658859848,48240,36677.0925206544,0.399489888479714,"Oncorhynchus keta","Chum(=Keta=Dog)salmon","Salmons, trouts, smelts","Russia",1000,0.322497082
"13477",1.2985,0.910993390572657,1648,1393.15689051672,0.437699259821004,"Oncorhynchus kisutch","Coho(=Silver)salmon","Salmons, trouts, smelts","Russia",1000,0.322497082
"13482",1.2331,0.540089164576148,15057,22608.6529956947,0.38409650771048,"Oncorhynchus nerka","Sockeye(=Red)salmon","Salmons, trouts, smelts","Russia",1000,0.322497082
"13484",0.62105,1.7584418925211,451,412.973280971513,0.270112156195693,"Oncorhynchus tshawytscha","Chinook(=Spring=King)salmon","Salmons, trouts, smelts","Russia",1000,0.322497082
"13489",0.3395,0.856173374914345,330,1135.30471926419,0.160394141543198,"Osmerus eperlanus","European smelt","Salmons, trouts, smelts","Russia",1000,0.322497082
"13562",0.69218,1.9568214163408,59837,44177.3409673494,0.27862470932089,"Pleurogrammus azonus","Okhotsk atka mackerel","Miscellaneous coastal fishes","Russia",1000,0.270055563
"13612",0.23839,2.10084626423257,62,123.796789815093,0.159358834527157,"Salmo salar","Atlantic salmon","Salmons, trouts, smelts","Russia",1000,0.322497082
"13622",0.33504,0.113647737523898,40,1050.51567505962,0.180256791131772,"Sander lucioperca","Pike-perch","Miscellaneous freshwater fishes","Russia",1000,0.391593261
"13760",0.16351,1.59451559312039,0.5,1.91777174219509,0.262588935896391,"Epinephelus fasciatus","Blacktip grouper","Miscellaneous coastal fishes","Reunion",1000,0.270055563
"13943",1.4422,1.03847614297416,40,26.70779144149,0.327572971492874,"Boops boops","Bogue","Miscellaneous coastal fishes","Sao Tome and Principe",1000,0.270055563
"13949",0.39812,1.59905972896512,30,47.1240462182505,0.259594483034951,"Drepane africana","African sicklefish","Miscellaneous coastal fishes","Sao Tome and Principe",1000,0.270055563
"13985",0.76379,1.64780535919395,1008,800.904351128396,0.229078174808668,"Arius thalassinus","Giant catfish","Miscellaneous coastal fishes","Saudi Arabia",1000,0.270055563
"13989",1.0548,0.875612543691519,93,100.693364646875,0.451894636441992,"Bothus pantherinus","Leopard flounder","Flounders, halibuts, soles","Saudi Arabia",1000,0.556295177
"14025",0.88939,1.85975274920913,110,66.5036119975768,0.341049328649495,"Grammoplites suppositus","Spotfin flathead","Miscellaneous coastal fishes","Saudi Arabia",1000,0.270055563
"14049",0.36734,3.0225082686702,121,108.980714531332,0.234763029388586,"Mulloidichthys flavolineatus","Yellowstripe goatfish","Miscellaneous coastal fishes","Saudi Arabia",1000,0.270055563
"14067",0.76926,2.81261056174357,51,23.5715109647583,0.316777260601244,"Pomacanthus maculosus","Yellowbar angelfish","Miscellaneous coastal fishes","Saudi Arabia",1000,0.270055563
"14074",0.30954,2.05873196934245,54,84.737797759124,0.2929850451969,"Sargocentron spiniferum","Sabre squirrelfish","Miscellaneous coastal fishes","Saudi Arabia",1000,0.270055563
"14101",0.32751,2.86458674117356,465,495.640070884873,0.0960804557755992,"Valamugil seheli","Bluespot mullet","Miscellaneous coastal fishes","Saudi Arabia",1000,0.270055563
"14114",0.77473,3.3389472036737,120,46.3896740012561,0.204633378799415,"Boops boops","Bogue","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14115",0.41914,1.67896790944677,1873,2661.56007287643,0.120400845094984,"Brachydeuterus auritus","Bigeye grunt","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14132",1.3557,1.46442089415777,813,409.506719918201,0.374853445681594,"Dentex macrophthalmus","Large-eye dentex","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14134",0.16692,1.25350466143902,86,411.02110443338,0.21089714770607,"Dicentrarchus punctatus","Spotted seabass","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14136",0.4007,3.12805213547756,584,465.928763433628,0.11721174923877,"Drepane africana","African sicklefish","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14148",0.4411,3.33459511652177,6051,4113.83610407387,0.113892142913774,"Galeoides decadactylus","Lesser African threadfin","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14169",0.2018,3.63126380085202,45,61.409215817847,0.200484106581028,"Lithognathus mormyrus","Sand steenbras","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14183",0.29404,5.045748957429,376,253.428697604976,0.1771591292097,"Muraenidae","Morays","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14195",1.0802,1.1242538450633,4928,4057.90751466459,0.394102657142888,"Pagellus bellottii","Red pandora","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14210",0.60561,1.85075866686806,159,141.858150961543,0.402335770549417,"Pseudotolithus elongatus","Bobo croaker","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14211",0.60413,1.04855383490316,3246,5124.21543157222,0.32733014214473,"Pseudotolithus senegalensis","Cassava croaker","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14212",0.31872,0.638252502612435,200,983.168945820311,0.10209801163767,"Pseudupeneus prayensis","West African goatfish","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14213",0.30475,1.86879428704411,994,1745.34454240073,0.110052334245762,"Pteroscion peli","Boe drum","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14235",0.61503,2.91165982084893,3357,1874.62501257625,0.161215887990449,"Spondyliosoma cantharus","Black seabream","Miscellaneous coastal fishes","Senegal",1000,0.270055563
"14283",1.6166,0.777608869508165,35,27.8422458694969,0.297088290724374,"Boops boops","Bogue","Miscellaneous coastal fishes","Serbia and Montenegro",1000,0.270055563
"14286",1.0352,1.11277409865366,9,7.812881509201,0.380289782578195,"Dentex dentex","Common dentex","Miscellaneous coastal fishes","Serbia and Montenegro",1000,0.270055563
"14297",0.60051,1.42023230336903,26,30.4855277401009,0.380994868650789,"Mugil cephalus","Flathead grey mullet","Miscellaneous coastal fishes","Serbia and Montenegro",1000,0.270055563
"14298",0.446,2.1576566552375,9,9.35244824440717,0.269855552020233,"Mullus surmuletus","Surmullet","Miscellaneous coastal fishes","Serbia and Montenegro",1000,0.270055563
"14300",0.97162,1.14880253893858,4,3.58358870255265,0.283745624169078,"Oblada melanura","Saddled seabream","Miscellaneous coastal fishes","Serbia and Montenegro",1000,0.270055563
"14311",0.29531,2.95626140163166,6,6.8727455249277,0.278227243485066,"Sarpa salpa","Salema","Miscellaneous coastal fishes","Serbia and Montenegro",1000,0.270055563
"14317",0.9437,1.1652005328167,4,3.63768728223319,0.352978574368759,"Sparus aurata","Gilthead seabream","Miscellaneous coastal fishes","Serbia and Montenegro",1000,0.270055563
"14319",1.1942,1.1712529837219,4,2.85977729796037,0.372710020177143,"Spondyliosoma cantharus","Black seabream","Miscellaneous coastal fishes","Serbia and Montenegro",1000,0.270055563
"14390",0.19093,2.47882746133384,57,120.435462382535,0.176052615375501,"Upeneus spp","Goatfishes","Miscellaneous coastal fishes","Seychelles",1000,0.270055563
"14395",1.1254,2.0575160469477,920,397.317492082227,0.283052091632956,"Albula vulpes","Bonefish","Miscellaneous coastal fishes","Sierra Leone",1000,0.270055563
"14409",0.66496,2.10339070972911,1230,879.406433559663,0.196184765161838,"Cynoglossidae","Tonguefishes","Flounders, halibuts, soles","Sierra Leone",1000,0.556295177
"14414",0.23692,2.08389503398821,90,182.290881794318,0.204896415003549,"Epinephelus goreensis","Dungat grouper","Miscellaneous coastal fishes","Sierra Leone",1000,0.270055563
"14416",0.63505,2.49308347669666,2950,1863.27636552425,0.140351270164777,"Galeoides decadactylus","Lesser African threadfin","Miscellaneous coastal fishes","Sierra Leone",1000,0.270055563
"14418",2,0.71255287172414,7650,5368.02271352128,0.543458113434185,"Ilisha africana","West African ilisha","Shads","Sierra Leone",1000,0.45951432
"14430",0.40731,1.29374528474834,460,872.93916533331,0.158810625116129,"Pentanemus quinquarius","Royal threadfin","Miscellaneous coastal fishes","Sierra Leone",1000,0.270055563
"14431",0.45588,3.9672013713718,3170,1752.76816718773,0.187233048605317,"Polydactylus quadrifilis","Giant African threadfin","Miscellaneous coastal fishes","Sierra Leone",1000,0.270055563
"14433",0.6457,2.18062652250641,2350,1668.99788315885,0.304519536176481,"Pseudotolithus brachygnathus","Law croaker","Miscellaneous coastal fishes","Sierra Leone",1000,0.270055563
"14434",0.91336,1.89748017741298,12000,6924.07893779721,0.115360436641207,"Pseudotolithus elongatus","Bobo croaker","Miscellaneous coastal fishes","Sierra Leone",1000,0.270055563
"14468",0.25609,0.498271988108964,20,156.736773681863,0.0741584209971552,"Leiognathus spp","Ponyfishes(=Slipmouths)","Miscellaneous coastal fishes","Singapore",1000,0.270055563
"14472",0.35077,1.43670483432792,22,43.6548685610392,0.092657530964559,"Mene maculata","Moonfish","Miscellaneous coastal fishes","Singapore",1000,0.270055563
"14491",0.22874,1.03867265547308,16,67.344040181283,0.091978065623518,"Sillaginidae","Sillago-whitings","Miscellaneous coastal fishes","Singapore",1000,0.270055563
"14531",0.95153,0.892158497730705,2,2.35594687868173,0.325379398411054,"Boops boops","Bogue","Miscellaneous coastal fishes","Slovenia",1000,0.270055563
"14568",0.79741,1.6298161087419,5,3.84724390864122,0.377051598502679,"Pagellus erythrinus","Common pandora","Miscellaneous coastal fishes","Slovenia",1000,0.270055563
"14589",1.2563,0.521696747848609,11,16.7834483332044,0.372697318985222,"Solea solea","Common sole","Flounders, halibuts, soles","Slovenia",1000,0.556295177
"14641",0.31806,1.61982432206134,570,1106.36361667907,0.0874568733233182,"Argyrosomus hololepidotus","Southern meagre(=Mulloway)","Miscellaneous coastal fishes","South Africa",1000,0.270055563
"14642",0.29523,0.860449657167829,11,43.3018780655583,0.0827800346979887,"Argyrosomus hololepidotus","Southern meagre(=Mulloway)","Miscellaneous coastal fishes","South Africa",1000,0.270055563
"14645",0.3031,2.5382267676802,483,627.813679844817,0.102342846419916,"Atractoscion aequidens","Geelbek croaker","Miscellaneous coastal fishes","South Africa",1000,0.270055563
"14648",0.63706,1.01550905964743,569,879.524875168398,0.160553058466049,"Austroglossus pectoralis","Mud sole","Flounders, halibuts, soles","South Africa",1000,0.556295177
"14662",0.92719,1.14983151906483,623,584.366213659313,0.249606899670968,"Callorhinchus capensis","Cape elephantfish","Sharks, rays, chimaeras","South Africa",1000,0.177693885
"14669",0.21701,1.07599302138544,19,81.3700156226129,0.124510941097035,"Cheimerius nufar","Santer seabream","Miscellaneous coastal fishes","South Africa",1000,0.270055563
"14805",0.20246,0.979001693120334,50,252.259382870682,0.103052112743873,"Rhabdosargus globiceps","White stumpnose","Miscellaneous coastal fishes","South Africa",1000,0.270055563
"14941",0.42811,1.61006358939124,1149,1666.94636920695,0.0791306856156764,"Boops boops","Bogue","Miscellaneous coastal fishes","Spain",1000,0.270055563
"14942",0.50087,0.242069346627852,402,3315.59316015405,0.0805534780753895,"Boops boops","Bogue","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15043",1.5541,0.233674080563397,600,1652.19668858251,0.305236115841741,"Dentex dentex","Common dentex","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15045",0.64209,0.661902437477798,404,950.586141588733,0.155086560991329,"Dentex macrophthalmus","Large-eye dentex","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15054",0.46898,2.51065828520872,222,188.543274495193,0.259797920996504,"Dicentrarchus labrax","European seabass","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15061",0.72004,2.8515749887951,527,256.66650394925,0.278239439117691,"Diplodus sargus","White seabream","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15138",0.53798,3.09998685727079,5243,3143.7925071354,0.218838808788781,"Glyptocephalus cynoglossus","Witch flounder","Flounders, halibuts, soles","Spain",1000,0.556295177
"15185",0.17789,3.07657979632109,663,1211.41740630911,0.177556266512241,"Isurus oxyrinchus","Shortfin mako","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15186",0.18508,2.87568222608582,1338,2513.94475382898,0.208449036128971,"Isurus oxyrinchus","Shortfin mako","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15188",0.19966,4.53318520628814,450,497.184961789495,0.204720041328991,"Isurus oxyrinchus","Shortfin mako","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15189",0.37128,2.24098132406214,488,586.51622326985,0.232698089298069,"Isurus oxyrinchus","Shortfin mako","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15192",0.14595,2.85190528355352,2,4.80497130632841,0.140855310717786,"Isurus oxyrinchus","Shortfin mako","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15215",0.15476,1.91402773101122,2,6.75185409746461,0.203043215357815,"Lamna nasus","Porbeagle","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15236",0.34092,0.159499930728357,2,36.7804481955027,0.350349098411148,"Limanda limanda","Common dab","Flounders, halibuts, soles","Spain",1000,0.556295177
"15239",0.36175,2.29879926211776,216,259.743185420816,0.296037959998707,"Lithognathus mormyrus","Sand steenbras","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15312",0.91904,1.4750924565701,3846,2836.97575253282,0.401786157177273,"Microstomus kitt","Lemon sole","Flounders, halibuts, soles","Spain",1000,0.556295177
"15330",0.58033,2.54695226606246,635,429.613477983478,0.357681089852805,"Mullus barbatus","Red mullet","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15335",0.38612,2.50527858378488,438,452.788916064427,0.295855539582858,"Mullus surmuletus","Surmullet","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15367",1.624,1.23714885489833,110,54.750073024438,0.308811614014343,"Oblada melanura","Saddled seabream","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15405",0.63961,0.00988154817027658,7,1107.53587539723,0.109072426680329,"Pagellus erythrinus","Common pandora","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15411",1.3698,0.547432698733749,188,250.709016191166,0.312635767189153,"Pagrus pagrus","Red porgy","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15486",0.42453,2.15748285389295,9903,10812.1245629749,0.198600750417083,"Prionace glauca","Blue shark","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15487",0.44573,2.61771319135859,12422,10646.2729873839,0.187482491036328,"Prionace glauca","Blue shark","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15489",0.58973,1.80889776204261,6826,6398.8074425204,0.184565558975245,"Prionace glauca","Blue shark","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15490",0.5315,2.36441582776787,6273,4991.69637134016,0.265455379590863,"Prionace glauca","Blue shark","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15494",0.10452,1.71017468106547,7,39.1613961476337,0.142008956547697,"Prionace glauca","Blue shark","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15500",0.53778,1.1369488414965,8,13.0841169311663,0.148003611953456,"Psetta maxima","Turbot","Flounders, halibuts, soles","Spain",1000,0.556295177
"15555",0.31012,2.5147434331657,160,205.161811292215,0.234944853424989,"Sarpa salpa","Salema","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15621",0.66565,0.626944618151399,223,534.35484077926,0.112548257568426,"Solea solea","Common sole","Flounders, halibuts, soles","Spain",1000,0.556295177
"15665",0.21204,2.9117122382475,53,85.8439360193801,0.179871291505392,"Squalus acanthias","Picked dogfish","Sharks, rays, chimaeras","Spain",1000,0.177693885
"15737",0.60346,1.14231618305776,99,143.615189871519,0.24356256381441,"Trachinus draco","Greater weever","Miscellaneous coastal fishes","Spain",1000,0.270055563
"15830",0.11256,1.07058036086265,1,8.29844353583772,0.126399324218562,"Lamna nasus","Porbeagle","Sharks, rays, chimaeras","St. Pierre and Miquelon",1000,0.177693885
"15847",0.26141,2.99988620348095,2,2.55036898259929,0.148791615272959,"Salmo salar","Atlantic salmon","Salmons, trouts, smelts","St. Pierre and Miquelon",1000,0.322497082
"15903",1.0401,0.377789358860777,973,2476.21313429118,0.546324617187249,"Coregonus albula","Vendace","Salmons, trouts, smelts","Sweden",1000,0.322497082
"15920",0.35072,0.0312829392791355,0.5,45.5724020499005,0.133370646691481,"Hippoglossoides platessoides","Amer. plaice(=Long rough dab)","Flounders, halibuts, soles","Sweden",1000,0.556295177
"15925",0.38341,0.710614963703548,18,66.0654991952198,0.102520431587998,"Limanda limanda","Common dab","Flounders, halibuts, soles","Sweden",1000,0.556295177
